鄉鎮市區,交易標的,土地移轉總面積平方公尺,移轉層次,總樓層數,建物型態,主要用途,主要建材,建物移轉總面積平方公尺,建物現況格局.房,建物現況格局.廳,建物現況格局.衛,建物現況格局.隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積.平方公尺.,車位總價元,主建物面積,附屬建物面積,陽台面積,電梯
歸仁區,土地,335.0,,,其他,,,0.0,0,0,0,1,無,639880,1910,,0.0,0,0.0,0.0,0.0,0
仁德區,土地,36.22,,,其他,,,0.0,0,0,0,1,無,600000,16565,,0.0,0,0.0,0.0,0.0,0
仁德區,土地,610.04,,,其他,,,0.0,0,0,0,1,無,3493900,5727,,0.0,0,0.0,0.0,0.0,0
關廟區,土地,116.0,,,其他,,,0.0,0,0,0,1,無,5650000,48707,,0.0,0,0.0,0.0,0.0,0
後壁區,土地,3027.52,,,其他,,,0.0,0,0,0,1,無,3000000,991,,0.0,0,0.0,0.0,0.0,0
下營區,房地(土地+建物),122.53,全,三層,透天厝,住家用,鋼筋混凝土造,233.57,6,2,3,1,無,7000000,29970,,0.0,0,221.61,0.0,11.96,0
麻豆區,土地,1500.0,,,其他,,,0.0,0,0,0,1,無,1600000,1067,,0.0,0,0.0,0.0,0.0,0
善化區,房地(土地+建物),95.11,全,二層,透天厝,住家用,加強磚造,104.62,3,2,2,1,無,7500000,71688,,0.0,0,104.62,0.0,0.0,0
安定區,土地,70.24,,,其他,,,0.0,0,0,0,1,無,700000,9966,,0.0,0,0.0,0.0,0.0,0
六甲區,土地,1400.0,,,其他,,,0.0,0,0,0,1,無,2100000,1500,,0.0,0,0.0,0.0,0.0,0
六甲區,土地,290.18,,,其他,,,0.0,0,0,0,1,無,9655745,33275,,0.0,0,0.0,0.0,0.0,0
學甲區,土地,87.33,,,其他,,,0.0,0,0,0,1,無,1717126,19662,,0.0,0,0.0,0.0,0.0,0
將軍區,土地,413.0,,,其他,,,0.0,0,0,0,1,無,3498040,8470,,0.0,0,0.0,0.0,0.0,0
東山區,土地,2010.92,,,其他,,,0.0,0,0,0,1,無,800000,398,,0.0,0,0.0,0.0,0.0,0
東山區,土地,1213.0,,,其他,,,0.0,0,0,0,1,無,1740000,1434,,0.0,0,0.0,0.0,0.0,0
中西區,房地(土地+建物),20.43,全,二層,透天厝,住家用,磚造,31.72,1,1,1,1,無,900000,28373,,0.0,0,31.72,0.0,0.0,0
柳營區,房地(土地+建物),75.48,全,四層,透天厝,住家用,鋼筋混凝土造,188.59,5,3,3,1,無,4200000,22271,,0.0,0,168.89,6.57,13.13,0
東區,房地(土地+建物),5.74,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,23.78,1,1,1,1,有,1080000,45416,,0.0,0,13.17,0.0,3.15,0
南區,房地(土地+建物),36.29,四層，電梯樓梯間,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,101.99,3,2,2,1,無,3900000,38239,,0.0,0,85.35,16.64,0.0,0
東區,房地(土地+建物)+車位,23.88,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,193.57,3,1,2,1,有,4200000,21286,坡道平面,15.05,400000,140.9,0.0,14.04,1
南區,房地(土地+建物),43.46,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,94.2,3,2,2,1,無,3950000,41932,,0.0,0,77.47,0.0,10.49,0
南區,房地(土地+建物),113.0,全,二層,透天厝,住家用,鋼筋混凝土造,104.15,5,1,4,1,無,7200000,69131,,0.0,0,102.9,1.25,0.0,0
南區,土地,1035.32,,,其他,,,0.0,0,0,0,1,無,8017538,7744,,0.0,0,0.0,0.0,0.0,0
東區,土地,13.33,,,其他,,,0.0,0,0,0,1,無,634257,47581,,0.0,0,0.0,0.0,0.0,0
安南區,房地(土地+建物)+車位,34.07,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,176.27,2,2,2,1,有,9000000,51058,坡道平面,31.39,0,83.38,6.98,6.7,1
安南區,土地,35.92,,,其他,,,0.0,0,0,0,1,無,420000,11693,,0.0,0,0.0,0.0,0.0,0
安南區,房地(土地+建物),25.0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,83.67,2,2,2,1,無,4200000,50197,,0.0,0,55.04,0.0,7.1,1
安南區,土地,430.32,,,其他,,,0.0,0,0,0,1,無,7723780,17949,,0.0,0,0.0,0.0,0.0,0
安南區,土地,1433.69,,,其他,,,0.0,0,0,0,1,無,30497018,21272,,0.0,0,0.0,0.0,0.0,0
安南區,土地,237.48,,,其他,,,0.0,0,0,0,1,無,3505887,14763,,0.0,0,0.0,0.0,0.0,0
安南區,土地,108.62,,,其他,,,0.0,0,0,0,1,無,2641543,24319,,0.0,0,0.0,0.0,0.0,0
南區,房地(土地+建物)+車位,27.09,一層，見其他登記事項,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,177.44,2,2,2,1,有,8760000,51622,坡道平面,33.51,1330000,79.17,0.0,14.76,1
東區,土地,106.23,,,其他,,,0.0,0,0,0,1,無,3832705,36079,,0.0,0,0.0,0.0,0.0,0
東區,土地,319.33,,,其他,,,0.0,0,0,0,1,無,18095469,56667,,0.0,0,0.0,0.0,0.0,0
南區,房地(土地+建物),41.84,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,93.7,2,1,1,1,無,1230000,13126,,0.0,0,77.33,0.0,10.08,0
東區,土地,0.48,,,其他,,,0.0,0,0,0,1,無,123422,0,,0.0,0,0.0,0.0,0.0,0
東區,房地(土地+建物),21.42,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,112.68,3,2,2,1,有,5280000,46858,,0.0,0,69.84,0.0,5.1,1
南區,房地(土地+建物)+車位,11.87,六層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,111.75,3,1,2,1,有,5150000,46085,坡道機械,0.0,0,65.72,0.0,8.58,1
南區,土地,120.0,,,其他,,,0.0,0,0,0,1,無,3156000,26300,,0.0,0,0.0,0.0,0.0,0
新營區,土地,984.54,,,其他,,,0.0,0,0,0,1,無,15589000,15834,,0.0,0,0.0,0.0,0.0,0
新營區,土地,259.6,,,其他,,,0.0,0,0,0,1,無,3148000,12126,,0.0,0,0.0,0.0,0.0,0
新營區,土地,1063.0,,,其他,,,0.0,0,0,0,1,無,1607800,1513,,0.0,0,0.0,0.0,0.0,0
新營區,土地,2256.0,,,其他,,,0.0,0,0,0,1,無,7506840,3328,,0.0,0,0.0,0.0,0.0,0
安平區,房地(土地+建物),81.0,全,四層,透天厝,住商用,鋼筋混凝土造,231.21,4,3,4,1,無,15500000,67039,,0.0,0,211.07,0.0,20.14,0
安平區,房地(土地+建物),85.0,全,四層,透天厝,住商用,鋼筋混凝土造,237.8,7,2,3,1,無,14560000,61228,,0.0,0,219.35,0.0,18.45,0
中西區,土地,31.08,,,其他,,,0.0,0,0,0,1,無,4868060,156630,,0.0,0,0.0,0.0,0.0,0
七股區,土地,2679.58,,,其他,,,0.0,0,0,0,1,無,2653000,990,,0.0,0,0.0,0.0,0.0,0
北門區,土地,184.0,,,其他,,,0.0,0,0,0,1,無,120000,652,,0.0,0,0.0,0.0,0.0,0
西港區,土地,57.74,,,其他,,,0.0,0,0,0,1,無,366260,6343,,0.0,0,0.0,0.0,0.0,0
西港區,土地,446.36,,,其他,,,0.0,0,0,0,1,無,7425982,16637,,0.0,0,0.0,0.0,0.0,0
學甲區,土地,239.11,,,其他,,,0.0,0,0,0,1,無,400000,1673,,0.0,0,0.0,0.0,0.0,0
西港區,土地,1852.0,,,其他,,,0.0,0,0,0,1,無,4000000,2160,,0.0,0,0.0,0.0,0.0,0
麻豆區,土地,3955.98,,,其他,,,0.0,0,0,0,1,無,11500000,2907,,0.0,0,0.0,0.0,0.0,0
新市區,土地,35.17,,,其他,,,0.0,0,0,0,1,無,2857368,81244,,0.0,0,0.0,0.0,0.0,0
歸仁區,土地,4473.0,,,其他,,,0.0,0,0,0,1,無,14900000,3331,,0.0,0,0.0,0.0,0.0,0
歸仁區,土地,170.0,,,其他,,,0.0,0,0,0,1,無,1013642,5963,,0.0,0,0.0,0.0,0.0,0
仁德區,土地,16.93,,,其他,,,0.0,0,0,0,1,無,490000,28943,,0.0,0,0.0,0.0,0.0,0
歸仁區,土地,41.27,,,其他,,,0.0,0,0,0,1,無,90000,2181,,0.0,0,0.0,0.0,0.0,0
仁德區,土地,72.24,,,其他,,,0.0,0,0,0,1,無,307600,4258,,0.0,0,0.0,0.0,0.0,0
仁德區,土地,1624.05,,,其他,,,0.0,0,0,0,1,無,4910000,3023,,0.0,0,0.0,0.0,0.0,0
仁德區,土地,99.63,,,其他,,,0.0,0,0,0,1,無,360000,3613,,0.0,0,0.0,0.0,0.0,0
關廟區,土地,3.0,,,其他,,,0.0,0,0,0,1,無,68062,22687,,0.0,0,0.0,0.0,0.0,0
永康區,土地,17.31,,,其他,,,0.0,0,0,0,1,無,900000,51993,,0.0,0,0.0,0.0,0.0,0
鹽水區,土地,99.5,,,其他,,,0.0,0,0,0,1,無,1900000,19095,,0.0,0,0.0,0.0,0.0,0
南區,房地(土地+建物),67.78,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,101.59,3,2,2,1,無,5000000,49217,,0.0,0,92.48,0.0,0.0,0
中西區,房地(土地+建物),41.19,全,三層,透天厝,住家用,加強磚造,92.08,5,2,3,1,無,2026556,22009,,0.0,0,92.09,0.0,0.0,0
柳營區,土地,290.5,,,其他,,,0.0,0,0,0,1,無,1200000,4131,,0.0,0,0.0,0.0,0.0,0
新營區,房地(土地+建物),85.0,全,一層,透天厝,住家用,竹造,21.9,3,1,0,1,無,1535667,70122,,0.0,0,21.9,0.0,0.0,0
永康區,房地(土地+建物),7.31,七層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,52.01,1,0,1,1,有,2700000,51913,,0.0,0,25.95,2.42,5.49,1
永康區,土地,106.04,,,其他,,,0.0,0,0,0,1,無,3213012,30300,,0.0,0,0.0,0.0,0.0,0
永康區,土地,0.53,,,其他,,,0.0,0,0,0,1,無,31681,0,,0.0,0,0.0,0.0,0.0,0
玉井區,房地(土地+建物),1767.5,全,一層,透天厝,住家用,瓦造,36.73,3,2,2,1,無,1566000,42635,,0.0,0,36.73,0.0,0.0,0
關廟區,土地,191.0,,,其他,,,0.0,0,0,0,1,無,4622000,24199,,0.0,0,0.0,0.0,0.0,0
關廟區,土地,191.0,,,其他,,,0.0,0,0,0,1,無,4622000,24199,,0.0,0,0.0,0.0,0.0,0
關廟區,土地,461.63,,,其他,,,0.0,0,0,0,1,無,6423500,13915,,0.0,0,0.0,0.0,0.0,0
仁德區,土地,115.15,,,其他,,,0.0,0,0,0,1,無,660000,5732,,0.0,0,0.0,0.0,0.0,0
仁德區,房地(土地+建物),116.09,全,三層,透天厝,住家用,鋼筋混凝土構造,235.24,8,0,8,1,無,13750000,58451,,0.0,0,226.28,0.0,8.96,0
歸仁區,房地(土地+建物)+車位,25.7,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,105.56,4,1,2,1,有,3900000,36946,坡道平面,0.0,0,68.09,0.0,9.34,1
六甲區,房地(土地+建物),178.73,全,二層,透天厝,住家用,鋼筋混凝土構造,169.99,3,2,3,1,無,8660000,50944,,0.0,0,161.17,0.0,8.82,0
白河區,房地(土地+建物),54.37,一層,二層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,50.4,1,1,1,1,無,1500000,29762,,0.0,0,36.29,0.0,0.0,0
東山區,土地,1562.0,,,其他,,,0.0,0,0,0,1,無,450000,288,,0.0,0,0.0,0.0,0.0,0
新市區,土地,0.68,,,其他,,,0.0,0,0,0,1,無,25000,0,,0.0,0,0.0,0.0,0.0,0
官田區,土地,55.83,,,其他,,,0.0,0,0,0,1,無,2500000,44779,,0.0,0,0.0,0.0,0.0,0
西港區,房地(土地+建物),84.02,全,三層,透天厝,其他,鋼筋混凝土造,166.55,3,2,3,1,無,3800000,22816,,0.0,0,157.98,0.0,8.57,0
西港區,土地,1176.64,,,其他,,,0.0,0,0,0,1,無,2500000,2125,,0.0,0,0.0,0.0,0.0,0
白河區,房地(土地+建物),109.33,全,二層,透天厝,住家用,加強磚造,100.4,3,2,2,1,無,2000000,19920,,0.0,0,95.6,0.0,4.8,0
官田區,土地,113.02,,,其他,,,0.0,0,0,0,1,無,3077000,27225,,0.0,0,0.0,0.0,0.0,0
北區,土地,50.5,,,其他,,,0.0,0,0,0,1,無,1500000,29703,,0.0,0,0.0,0.0,0.0,0
安平區,房地(土地+建物)+車位,19.39,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,121.11,3,2,2,1,有,5390000,44505,坡道平面,0.0,0,59.27,5.51,9.35,1
中西區,土地,19.73,,,其他,,,0.0,0,0,0,1,無,2118213,107360,,0.0,0,0.0,0.0,0.0,0
新營區,土地,143.54,,,其他,,,0.0,0,0,0,1,無,4700000,32743,,0.0,0,0.0,0.0,0.0,0
新營區,房地(土地+建物),50.88,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,106.96,3,2,2,1,無,2680000,25056,,0.0,0,82.67,0.0,12.59,0
鹽水區,房地(土地+建物),35.8,全,二層,透天厝,農業用,加強磚造,87.65,2,2,2,1,無,1500000,17114,,0.0,0,87.65,0.0,0.0,0
東區,房地(土地+建物),36.48,一層,五層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,118.59,3,2,2,1,有,5250000,44270,,0.0,0,91.47,14.04,0.0,0
南區,房地(土地+建物),130.14,全,四層,透天厝,住家用,鋼筋混凝土造,148.93,2,2,3,1,無,3600000,24172,,0.0,0,133.54,9.97,5.42,0
東區,土地,96.81,,,其他,,,0.0,0,0,0,1,無,4185060,43230,,0.0,0,0.0,0.0,0.0,0
安南區,土地,28.97,,,其他,,,0.0,0,0,0,1,無,838000,28926,,0.0,0,0.0,0.0,0.0,0
安南區,土地,221.34,,,其他,,,0.0,0,0,0,1,無,4736267,21398,,0.0,0,0.0,0.0,0.0,0
安南區,土地,51.04,,,其他,,,0.0,0,0,0,1,無,459204,8997,,0.0,0,0.0,0.0,0.0,0
安南區,土地,9.25,,,其他,,,0.0,0,0,0,1,無,340030,36760,,0.0,0,0.0,0.0,0.0,0
安南區,房地(土地+建物),118.16,全,二層,透天厝,住商用,鋼筋混凝土造,114.2,6,2,4,1,無,9000000,78809,,0.0,0,106.4,0.0,7.8,0
安南區,土地,824.0,,,其他,,,0.0,0,0,0,1,無,20678280,25095,,0.0,0,0.0,0.0,0.0,0
安南區,房地(土地+建物),104.27,全,四層,透天厝,住家用,鋼筋混凝土造,236.02,5,1,5,1,無,13800000,58470,,0.0,0,216.19,0.0,19.83,0
安南區,土地,90.58,,,其他,,,0.0,0,0,0,1,無,625002,6900,,0.0,0,0.0,0.0,0.0,0
南區,土地,110.13,,,其他,,,0.0,0,0,0,1,無,3260179,29603,,0.0,0,0.0,0.0,0.0,0
南區,土地,73.42,,,其他,,,0.0,0,0,0,1,無,2173453,29603,,0.0,0,0.0,0.0,0.0,0
南區,土地,171.85,,,其他,,,0.0,0,0,0,1,無,5056832,29426,,0.0,0,0.0,0.0,0.0,0
東區,房地(土地+建物),246.01,全,四層,透天厝,住家用,補強磚造,712.33,37,4,19,1,無,18500000,25971,,0.0,0,712.33,0.0,0.0,0
南區,土地,16.21,,,其他,,,0.0,0,0,0,1,無,392202,24195,,0.0,0,0.0,0.0,0.0,0
東區,房地(土地+建物),55.21,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,171.22,5,2,3,1,有,5500000,32122,,0.0,0,138.23,0.0,13.46,0
鹽水區,土地,1280.2,,,其他,,,0.0,0,0,0,1,無,588000,459,,0.0,0,0.0,0.0,0.0,0
北區,土地,34.32,,,其他,,,0.0,0,0,0,1,無,950000,27681,,0.0,0,0.0,0.0,0.0,0
安平區,房地(土地+建物)+車位,8.16,七層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,85.76,2,2,1,1,有,4000000,46642,坡道平面,0.0,0,44.6,1.27,2.48,1
中西區,房地(土地+建物),43.82,全,二層,透天厝,住家用,磚造,53.6,2,1,1,1,無,2300000,42910,,0.0,0,53.6,0.0,0.0,0
中西區,房地(土地+建物),5.95,二層,六層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,26.94,1,1,1,1,有,1650000,61247,,0.0,0,15.67,0.0,2.06,1
北區,房地(土地+建物),3.72,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,29.03,1,1,1,1,有,1100000,37892,,0.0,0,22.65,0.0,0.0,1
東山區,土地,2500.0,,,其他,,,0.0,0,0,0,1,無,2250000,900,,0.0,0,0.0,0.0,0.0,0
麻豆區,土地,6512.0,,,其他,,,0.0,0,0,0,1,無,16280000,2500,,0.0,0,0.0,0.0,0.0,0
善化區,土地,16.56,,,其他,,,0.0,0,0,0,1,無,374256,22600,,0.0,0,0.0,0.0,0.0,0
山上區,房地(土地+建物),56.16,全,一層,透天厝,住家用,土磚石混合造,16.9,5,7,1,1,無,600000,35503,,0.0,0,16.9,0.0,0.0,0
善化區,土地,162.33,,,其他,,,0.0,0,0,0,1,無,2350000,14477,,0.0,0,0.0,0.0,0.0,0
永康區,房地(土地+建物),80.0,全,二層,透天厝,住商用,加強磚造,100.26,3,2,2,1,無,5100000,50868,,0.0,0,94.86,0.0,5.4,0
北門區,土地,1130.0,,,其他,,,0.0,0,0,0,1,無,678000,600,,0.0,0,0.0,0.0,0.0,0
北門區,土地,430.5,,,其他,,,0.0,0,0,0,1,無,258000,599,,0.0,0,0.0,0.0,0.0,0
北門區,土地,479.0,,,其他,,,0.0,0,0,0,1,無,287000,599,,0.0,0,0.0,0.0,0.0,0
安定區,土地,2500.0,,,其他,,,0.0,0,0,0,1,無,15000000,6000,,0.0,0,0.0,0.0,0.0,0
歸仁區,房地(土地+建物)+車位,19.15,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,150.16,3,2,2,1,有,4000000,26638,坡道平面,0.0,0,80.54,0.0,8.74,1
仁德區,土地,5756.0,,,其他,,,0.0,0,0,0,1,無,1350000,235,,0.0,0,0.0,0.0,0.0,0
仁德區,土地,11.03,,,其他,,,0.0,0,0,0,1,無,186336,16894,,0.0,0,0.0,0.0,0.0,0
仁德區,土地,6.62,,,其他,,,0.0,0,0,0,1,無,53400,8066,,0.0,0,0.0,0.0,0.0,0
仁德區,土地,6.54,,,其他,,,0.0,0,0,0,1,無,53400,8165,,0.0,0,0.0,0.0,0.0,0
仁德區,土地,5.83,,,其他,,,0.0,0,0,0,1,無,42000,7204,,0.0,0,0.0,0.0,0.0,0
仁德區,土地,6.43,,,其他,,,0.0,0,0,0,1,無,48000,7465,,0.0,0,0.0,0.0,0.0,0
仁德區,土地,6.75,,,其他,,,0.0,0,0,0,1,無,44000,6519,,0.0,0,0.0,0.0,0.0,0
仁德區,土地,5.61,,,其他,,,0.0,0,0,0,1,無,10000,1783,,0.0,0,0.0,0.0,0.0,0
歸仁區,土地,39.68,,,其他,,,0.0,0,0,0,1,無,1540000,38810,,0.0,0,0.0,0.0,0.0,0
永康區,房地(土地+建物),8.24,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,40.25,1,0,1,1,有,1630000,40497,,0.0,0,24.96,0.0,3.64,1
永康區,土地,175.91,,,其他,,,0.0,0,0,0,1,無,5853100,33273,,0.0,0,0.0,0.0,0.0,0
永康區,土地,228.73,,,其他,,,0.0,0,0,0,1,無,8646250,37801,,0.0,0,0.0,0.0,0.0,0
永康區,房地(土地+建物),4.62,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,32.08,1,0,1,1,有,1570000,48955,,0.0,0,26.29,0.0,0.0,1
新營區,房地(土地+建物),129.02,全,三層,透天厝,住商用,鋼筋混凝土造,166.06,6,2,5,1,無,16800000,101168,,0.0,0,166.06,0.0,0.0,1
安南區,土地,24.49,,,其他,,,0.0,0,0,0,1,無,495000,20212,,0.0,0,0.0,0.0,0.0,0
安南區,房地(土地+建物),87.17,全,二層,透天厝,住商用,加強磚造,86.16,3,2,2,1,無,1596573,18530,,0.0,0,86.16,0.0,0.0,0
北區,房地(土地+建物)+車位,200.52,四層,十五層,住宅大樓(11層含以上有電梯),辦公用,鋼骨造,1843.96,18,0,2,1,有,78000000,42300,坡道平面,53.82,0,1341.23,0.0,35.17,1
中西區,房地(土地+建物),3.34,十七層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,39.27,1,0,1,1,有,2700000,68755,,0.0,0,24.43,0.0,2.19,1
南區,土地,4.4,,,其他,,,0.0,0,0,0,1,無,181852,41330,,0.0,0,0.0,0.0,0.0,0
鹽水區,土地,2879.0,,,其他,,,0.0,0,0,0,1,無,3260000,1132,,0.0,0,0.0,0.0,0.0,0
新營區,土地,700.0,,,其他,,,0.0,0,0,0,1,無,21175000,30250,,0.0,0,0.0,0.0,0.0,0
永康區,房地(土地+建物),103.18,全,四層,透天厝,住商用,鋼筋混凝土構造,204.82,5,2,3,1,無,18000000,87882,,0.0,0,158.7,0.0,46.12,0
永康區,土地,2323.01,,,其他,,,0.0,0,0,0,1,無,21500000,9255,,0.0,0,0.0,0.0,0.0,0
永康區,房地(土地+建物),139.29,全,二層,透天厝,住家用,加強磚造,130.73,5,2,2,1,無,7650000,58518,,0.0,0,126.55,0.0,4.18,0
永康區,土地,747.88,,,其他,,,0.0,0,0,0,1,無,17200000,22998,,0.0,0,0.0,0.0,0.0,0
永康區,土地,57.75,,,其他,,,0.0,0,0,0,1,無,880000,15238,,0.0,0,0.0,0.0,0.0,0
永康區,房地(土地+建物),6.84,五層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,79.45,2,2,1,1,有,2950000,37130,,0.0,0,51.06,0.0,5.92,1
歸仁區,土地,73.0,,,其他,,,0.0,0,0,0,1,無,1300000,17808,,0.0,0,0.0,0.0,0.0,0
仁德區,房地(土地+建物)+車位,12.9,五層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,137.48,3,2,2,1,有,9200000,66919,坡道平面,17.45,0,67.5,3.92,8.08,1
大內區,土地,166.0,,,其他,,,0.0,0,0,0,1,無,4500000,27108,,0.0,0,0.0,0.0,0.0,0
後壁區,土地,186.4,,,其他,,,0.0,0,0,0,1,無,616000,3305,,0.0,0,0.0,0.0,0.0,0
歸仁區,土地,4.0,,,其他,,,0.0,0,0,0,1,無,184680,46170,,0.0,0,0.0,0.0,0.0,0
安定區,土地,1624.0,,,其他,,,0.0,0,0,0,1,無,28730000,17691,,0.0,0,0.0,0.0,0.0,0
善化區,土地,28.27,,,其他,,,0.0,0,0,0,1,無,683200,24167,,0.0,0,0.0,0.0,0.0,0
新市區,土地,63.0,,,其他,,,0.0,0,0,0,1,無,238757,3790,,0.0,0,0.0,0.0,0.0,0
麻豆區,土地,13.0,,,其他,,,0.0,0,0,0,1,無,195000,15000,,0.0,0,0.0,0.0,0.0,0
六甲區,土地,5.84,,,其他,,,0.0,0,0,0,1,無,176000,30137,,0.0,0,0.0,0.0,0.0,0
佳里區,土地,33.1,,,其他,,,0.0,0,0,0,1,無,630000,19033,,0.0,0,0.0,0.0,0.0,0
學甲區,土地,56.37,,,其他,,,0.0,0,0,0,1,無,580000,10289,,0.0,0,0.0,0.0,0.0,0
西港區,土地,112.37,,,其他,,,0.0,0,0,0,1,無,2720000,24206,,0.0,0,0.0,0.0,0.0,0
西港區,土地,1938.0,,,其他,,,0.0,0,0,0,1,無,4150000,2141,,0.0,0,0.0,0.0,0.0,0
東山區,土地,1570.25,,,其他,,,0.0,0,0,0,1,無,350000,223,,0.0,0,0.0,0.0,0.0,0
安平區,房地(土地+建物)+車位,23.64,七層,七層,華廈(10層含以下有電梯),住家用,ＲＣ造,142.58,3,2,2,1,有,8080000,56670,坡道平面,0.0,0,62.7,0.0,10.44,1
北區,房地(土地+建物),98.0,全,三層,透天厝,住家用,鋼筋混凝土造,204.73,4,2,4,1,無,12000000,58614,,0.0,0,198.85,0.75,5.13,0
北區,房地(土地+建物)+車位,46.73,十七層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,389.88,4,2,2,1,有,39200000,100544,坡道平面,24.2,0,245.36,0.0,30.73,1
北區,房地(土地+建物)+車位,18.29,五層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,208.06,3,2,2,1,有,13900000,66808,坡道平面,36.0,0,93.38,8.56,12.81,1
東區,土地,5.92,,,其他,,,0.0,0,0,0,1,無,100000,16892,,0.0,0,0.0,0.0,0.0,0
東區,房地(土地+建物)+車位,73.0,全,四層,透天厝,住商用,鋼筋混凝土造,254.4,5,2,4,1,無,10000000,39308,坡道平面,17.44,0,208.03,0.0,20.86,0
南區,房地(土地+建物)+車位,36.04,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,149.4,2,2,2,1,有,6800000,45515,坡道平面,0.0,0,88.14,0.0,8.24,1
南區,土地,4.0,,,其他,,,0.0,0,0,0,1,無,208400,52100,,0.0,0,0.0,0.0,0.0,0
南區,土地,34.19,,,其他,,,0.0,0,0,0,1,無,972136,28433,,0.0,0,0.0,0.0,0.0,0
東區,房地(土地+建物),3.85,三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,24.1,1,1,1,1,有,1100000,45643,,0.0,0,12.28,1.79,1.78,1
南區,土地,7.56,,,其他,,,0.0,0,0,0,1,無,80000,10582,,0.0,0,0.0,0.0,0.0,0
南區,土地,64.47,,,其他,,,0.0,0,0,0,1,無,177710,2756,,0.0,0,0.0,0.0,0.0,0
東區,土地,50.12,,,其他,,,0.0,0,0,0,1,無,840000,16760,,0.0,0,0.0,0.0,0.0,0
南區,土地,138.41,,,其他,,,0.0,0,0,0,1,無,4063089,29355,,0.0,0,0.0,0.0,0.0,0
南區,土地,97.49,,,其他,,,0.0,0,0,0,1,無,2834454,29074,,0.0,0,0.0,0.0,0.0,0
南區,土地,97.49,,,其他,,,0.0,0,0,0,1,無,2834454,29074,,0.0,0,0.0,0.0,0.0,0
南區,土地,45.58,,,其他,,,0.0,0,0,0,1,無,1296181,28437,,0.0,0,0.0,0.0,0.0,0
南區,土地,56.98,,,其他,,,0.0,0,0,0,1,無,1620226,28435,,0.0,0,0.0,0.0,0.0,0
南區,土地,9.85,,,其他,,,0.0,0,0,0,1,無,18374,1865,,0.0,0,0.0,0.0,0.0,0
南區,土地,64.47,,,其他,,,0.0,0,0,0,1,無,177710,2756,,0.0,0,0.0,0.0,0.0,0
安南區,土地,0.46,,,其他,,,0.0,0,0,0,1,無,31692,0,,0.0,0,0.0,0.0,0.0,0
安南區,土地,6.12,,,其他,,,0.0,0,0,0,1,無,70000,11438,,0.0,0,0.0,0.0,0.0,0
安南區,土地,568.67,,,其他,,,0.0,0,0,0,1,無,5772031,10150,,0.0,0,0.0,0.0,0.0,0
安南區,土地,1425.83,,,其他,,,0.0,0,0,0,1,無,21560000,15121,,0.0,0,0.0,0.0,0.0,0
安南區,房地(土地+建物),88.52,全,一層,透天厝,住家用,加強磚造,44.66,1,1,1,1,無,2500000,55979,,0.0,0,44.66,0.0,0.0,0
安南區,房地(土地+建物)+車位,20.85,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,148.53,3,2,2,1,有,8380000,56420,坡道平面,25.6,0,75.68,0.0,8.96,1
安南區,土地,8618.87,,,其他,,,0.0,0,0,0,1,無,173379465,20116,,0.0,0,0.0,0.0,0.0,0
