土地移轉總面積平方公尺,建物移轉總面積平方公尺,建物現況格局_房,建物現況格局_廳,建物現況格局_衛,建物現況格局_隔間,總價元,單價元平方公尺,車位移轉總面積_平方公尺,車位總價元,主建物面積,附屬建物面積,陽台面積,電梯,ifor,交易標的,建物型態,主要用途,有無管理組織,車位類別,city,x1
0.04,16.3,0.0,0.0,0.0,1.0,1.25e6,71992.5,16.3,1.25e6,0.0,0.0,0.0,1,normal,車位,其他,一般零售業（甲組）,有,坡道機械,tp,中山區
4.92,51.56,1.0,1.0,1.0,1.0,9.5e6,184251.0,0.0,0.0,33.97,0.0,2.8,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),住家用,無,,tp,中山區
23.35,273.58,3.0,0.0,0.0,1.0,4.0526e7,187561.0,84.16,5.0e6,227.88,0.0,0.0,1,normal,房地(土地+建物)+車位,住宅大樓(11層含以上有電梯),商業用,有,坡道平面,tp,中山區
24.27,282.64,4.0,0.0,0.0,1.0,4.81174e7,187552.0,42.08,3.0e6,226.78,0.0,0.0,1,normal,房地(土地+建物)+車位,住宅大樓(11層含以上有電梯),商業用,有,坡道平面,tp,中山區
14.3,47.47,1.0,1.0,1.0,1.0,7.1e6,149568.0,0.0,0.0,44.94,0.0,2.53,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),商業用,無,,tp,大同區
7.03,101.56,2.0,2.0,1.0,1.0,2.2e7,216642.0,0.0,0.0,55.99,1.65,5.33,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),住家用,有,,tp,萬華區
32.67,76.86,4.0,2.0,1.0,1.0,1.18e7,153526.0,0.0,0.0,76.86,0.0,0.0,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),,無,,tp,大同區
6.16,86.11,2.0,2.0,1.0,1.0,1.76e7,204390.0,0.0,0.0,47.49,6.03,4.01,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),住家用,有,,tp,萬華區
14.6,118.0,3.0,1.0,2.0,1.0,2.25e7,190678.0,0.0,0.0,98.54,0.51,9.14,1,normal,房地(土地+建物),華廈(10層含以下有電梯),商業用,有,,tp,中正區
30.4,120.67,3.0,2.0,1.0,1.0,1.55e7,169076.0,34.91,1.0e6,65.93,0.0,4.6,1,normal,房地(土地+建物)+車位,華廈(10層含以下有電梯),住家用,有,坡道平面,tp,文山區
14.36,69.67,1.0,1.0,1.0,1.0,1.085e7,194225.0,21.53,1.5e6,31.54,2.58,0.0,1,normal,房地(土地+建物)+車位,華廈(10層含以下有電梯),住家用,有,升降機械,tp,文山區
3.66,36.73,1.0,0.0,1.0,1.0,9.9e6,269534.0,0.0,0.0,24.11,0.0,1.16,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),住家用,有,,tp,中正區
3.71,45.39,1.0,0.0,1.0,1.0,7.0e6,154219.0,0.0,0.0,21.46,1.01,2.42,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),住家用,有,,tp,文山區
0.49,38.63,0.0,0.0,0.0,1.0,3.6e6,71992.5,38.63,3.6e6,0.0,0.0,0.0,1,normal,車位,其他,,無,坡道平面,tp,中正區
27.53,101.1,3.0,2.0,2.0,1.0,1.55e7,153314.0,0.0,0.0,75.71,8.74,0.0,1,normal,房地(土地+建物)+車位,華廈(10層含以下有電梯),住家用,有,升降機械,tp,文山區
18.29,98.07,1.0,1.0,1.0,1.0,1.828e7,239395.0,27.35,1.35e6,39.15,2.86,6.26,1,normal,房地(土地+建物)+車位,華廈(10層含以下有電梯),住家用,有,升降機械,tp,文山區
3.73,42.73,1.0,1.0,1.0,1.0,5.36e6,125439.0,0.0,0.0,31.2,0.0,1.78,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),其他,有,,tp,萬華區
4.04,29.77,1.0,0.0,1.0,1.0,3.7e6,124286.0,0.0,0.0,18.5,0.0,2.58,1,normal,房地(土地+建物),華廈(10層含以下有電梯),住家用,有,,tp,萬華區
8.44,86.82,1.0,1.0,1.0,1.0,1.338e7,154112.0,0.0,0.0,54.54,1.95,0.0,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),商業用,有,,tp,大同區
30.5,0.0,0.0,0.0,0.0,1.0,1.45e7,475410.0,0.0,0.0,0.0,0.0,0.0,0,normal,土地,其他,,無,,tp,大同區
3.72,54.65,0.0,0.0,0.0,0.0,1.2e7,219579.0,0.0,0.0,42.97,0.0,0.0,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),商業用,有,,tp,中山區
0.0,5.87,0.0,0.0,0.0,1.0,800000.0,71992.5,5.87,800000.0,0.0,0.0,0.0,1,normal,車位,其他,住家用,有,升降機械,tp,內湖區
39.09,161.37,4.0,2.0,2.0,1.0,2.916e7,180703.0,0.0,0.0,98.65,1.74,9.83,1,normal,房地(土地+建物)+車位,華廈(10層含以下有電梯),住家用,有,坡道機械,tp,內湖區
22.0,69.44,3.0,3.0,3.0,1.0,1.2725e7,183252.0,0.0,0.0,69.44,0.0,0.0,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,中山區
28.4,98.89,3.0,2.0,1.0,1.0,1.5e7,151684.0,0.0,0.0,87.34,0.0,11.55,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,內湖區
9.49,131.95,1.0,1.0,1.0,1.0,2.6e7,197029.0,0.0,2.6e6,51.19,2.44,4.59,1,normal,房地(土地+建物)+車位,住宅大樓(11層含以上有電梯),住家用,有,坡道平面,tp,中山區
0.0,87.96,3.0,2.0,1.0,1.0,1.0e6,11369.0,0.0,0.0,75.75,0.0,12.21,0,normal,建物,公寓(5樓含以下無電梯),住家用,無,,tp,內湖區
71.83,197.48,3.0,2.0,2.0,1.0,1.34e7,67855.0,0.0,0.0,90.55,6.6,9.06,1,normal,房地(土地+建物),華廈(10層含以下有電梯),住家用,有,,tp,內湖區
26.5,81.87,3.0,2.0,2.0,1.0,1.635e7,199707.0,0.0,0.0,72.62,0.0,9.25,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,信義區
13.48,148.43,0.0,0.0,0.0,0.0,1.5e7,101058.0,0.0,0.0,118.62,0.0,8.82,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),住家用,有,,tp,信義區
8.36,494.69,0.0,0.0,0.0,0.0,3.45e7,69741.0,0.0,0.0,465.91,0.0,0.0,1,outlier,房地(土地+建物),住宅大樓(11層含以上有電梯),商業用,有,,tp,松山區
4.6,42.69,1.0,1.0,1.0,1.0,1.038e7,243148.0,0.0,0.0,35.01,0.0,0.0,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),住家用,有,,tp,松山區
7.4,45.63,1.0,1.0,1.0,1.0,9.9e6,216963.0,11.34,0.0,17.37,1.25,2.1,1,normal,房地(土地+建物)+車位,住宅大樓(11層含以上有電梯),住家用,有,升降機械,tp,松山區
34.97,156.52,3.0,2.0,2.0,1.0,3.5e7,223614.0,0.0,0.0,87.55,2.58,7.93,1,normal,房地(土地+建物)+車位,住宅大樓(11層含以上有電梯),住家用,有,坡道平面,tp,松山區
44.08,90.49,3.0,2.0,1.0,1.0,1.0e7,110509.0,0.0,0.0,80.71,0.0,9.78,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,南港區
7.89,48.4,1.0,0.0,1.0,1.0,1.435e7,296488.0,0.0,0.0,27.83,1.16,4.1,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),住家用,有,,tp,信義區
3.73,40.56,0.0,0.0,0.0,1.0,4.5e6,71992.5,40.56,4.5e6,0.0,0.0,0.0,1,normal,車位,其他,,有,坡道平面,tp,松山區
8.35,65.97,1.0,1.0,1.0,1.0,7.63e6,115659.0,19.86,0.0,21.59,0.49,2.45,1,normal,房地(土地+建物)+車位,住宅大樓(11層含以上有電梯),住家用,有,坡道機械,tp,北投區
36.77,130.5,3.0,2.0,2.0,1.0,1.665e7,127586.0,0.0,0.0,119.45,0.0,11.05,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,北投區
34.98,301.46,4.0,2.0,3.0,1.0,4.9e7,162542.0,0.0,3.0e6,240.23,0.0,22.38,1,normal,房地(土地+建物)+車位,住宅大樓(11層含以上有電梯),住家用,有,坡道平面,tp,士林區
31.6,107.07,3.0,2.0,2.0,1.0,1.336e7,124778.0,0.0,0.0,90.49,0.0,16.58,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,北投區
38.88,135.07,0.0,0.0,0.0,0.0,2.05e7,151773.0,0.0,0.0,129.46,0.0,5.61,1,normal,房地(土地+建物),華廈(10層含以下有電梯),工業用,有,,tp,北投區
10.36,49.14,2.0,1.0,1.0,1.0,7.92e6,161205.0,0.0,0.0,32.13,5.42,2.52,1,normal,房地(土地+建物),華廈(10層含以下有電梯),住家用,有,,tp,北投區
86.0,79.2,5.0,2.0,4.0,1.0,1.5e7,189394.0,0.0,0.0,79.2,0.0,0.0,0,normal,房地(土地+建物),透天厝,住家用,無,,tp,北投區
67.69,190.94,3.0,2.0,2.0,1.0,2.72e7,142453.0,59.94,0.0,79.96,5.61,8.08,1,normal,房地(土地+建物)+車位,華廈(10層含以下有電梯),住家用,有,坡道平面,tp,北投區
8.96,87.7,2.0,2.0,1.0,1.0,9.73e6,110946.0,0.0,0.0,64.79,0.0,6.6,1,normal,房地(土地+建物),華廈(10層含以下有電梯),住家用,有,,tp,北投區
30.0,57.8,3.0,2.0,1.0,1.0,1.92e7,332180.0,0.0,0.0,57.8,0.0,0.0,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,大安區
15.23,76.03,3.0,1.0,1.0,1.0,2.62e7,344601.0,0.0,0.0,59.8,0.0,5.0,1,normal,房地(土地+建物),華廈(10層含以下有電梯),住家用,無,,tp,大安區
11.14,54.15,1.0,1.0,1.0,1.0,2.58e7,476454.0,10.38,0.0,23.53,0.0,0.0,1,normal,房地(土地+建物)+車位,華廈(10層含以下有電梯),住家用,有,升降機械,tp,大安區
49.17,85.69,3.0,2.0,1.0,1.0,1.01e7,117867.0,0.0,0.0,85.69,0.0,0.0,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,文山區
11.07,228.09,3.0,2.0,2.0,1.0,4.98e7,218335.0,0.0,0.0,121.32,14.53,5.73,1,normal,房地(土地+建物)+車位,住宅大樓(11層含以上有電梯),住家用,有,升降機械,tp,萬華區
3.17,30.38,0.0,0.0,0.0,0.0,5.15e6,169519.0,0.0,0.0,22.15,0.0,3.79,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),,有,,tp,大同區
0.09,0.0,0.0,0.0,0.0,1.0,1153.0,0.0,0.0,0.0,0.0,0.0,0.0,0,normal,土地,其他,,無,,tp,萬華區
3.85,38.23,1.0,0.0,1.0,1.0,5.8e6,151713.0,0.0,0.0,28.11,0.0,3.76,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),商業用,有,,tp,中山區
15.05,55.14,1.0,1.0,1.0,1.0,1.29e7,233950.0,0.0,0.0,30.52,4.23,1.95,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),商業用,有,,tp,中山區
10.29,120.72,2.0,1.0,1.0,1.0,2.85e7,275825.0,26.82,2.6e6,54.95,4.28,4.82,1,normal,房地(土地+建物)+車位,住宅大樓(11層含以上有電梯),住家用,有,坡道平面,tp,內湖區
32.62,80.9,3.0,2.0,2.0,1.0,1.76e7,217553.0,0.0,0.0,80.9,0.0,0.0,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,松山區
6.22,73.1,2.0,2.0,1.0,1.0,2.09e7,285910.0,0.0,0.0,45.2,3.36,9.61,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),商業用,有,,tp,信義區
25.0,59.28,2.0,1.0,1.0,1.0,1.2e7,202429.0,0.0,0.0,59.28,0.0,0.0,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,南港區
2.89,33.03,0.0,0.0,0.0,0.0,9.1e6,275507.0,0.0,0.0,22.81,0.0,2.26,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),住家用,有,,tp,信義區
12.25,24.04,2.0,1.0,1.0,1.0,3.8234e6,159043.0,0.0,0.0,24.04,0.0,0.0,0,normal,房地(土地+建物),透天厝,,無,,tp,松山區
17.07,41.95,3.0,2.0,1.0,1.0,3.8e6,90584.0,0.0,0.0,37.38,0.0,4.58,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,北投區
10.21,64.8,1.0,1.0,1.0,1.0,1.61e7,248457.0,0.0,0.0,41.24,0.44,6.42,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),住家用,有,,tp,士林區
34.67,71.78,2.0,2.0,2.0,1.0,1.65e7,229869.0,0.0,0.0,71.78,0.0,0.0,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,士林區
17.0,0.0,0.0,0.0,0.0,1.0,2.35e6,138235.0,0.0,0.0,0.0,0.0,0.0,0,normal,土地,其他,,無,,tp,大安區
789.01,0.0,0.0,0.0,0.0,1.0,4.6e6,5830.0,0.0,0.0,0.0,0.0,0.0,0,normal,土地,其他,,無,,tp,士林區
1.72,21.99,0.0,0.0,0.0,1.0,1.05e6,71992.5,21.99,1.05e6,0.0,0.0,0.0,1,normal,車位,其他,,有,坡道機械,tp,內湖區
804.64,0.0,0.0,0.0,0.0,1.0,3.3102e8,411389.0,0.0,0.0,0.0,0.0,0.0,0,outlier,土地,其他,,無,,tp,內湖區
30.97,150.05,4.0,2.0,2.0,1.0,1.5e7,99967.0,0.0,0.0,116.98,0.21,6.51,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),住家用,有,,tp,中山區
12.52,101.54,0.0,0.0,0.0,0.0,2.62e7,296324.0,21.56,2.5e6,26.73,14.68,2.61,1,normal,房地(土地+建物)+車位,住宅大樓(11層含以上有電梯),住家用,有,其他,tp,中山區
26.31,234.13,4.0,1.0,3.0,1.0,5.2e7,222099.0,0.0,0.0,213.04,0.0,11.04,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),商業用,有,,tp,中山區
483.0,0.0,0.0,0.0,0.0,1.0,4.01856e6,8320.0,0.0,0.0,0.0,0.0,0.0,0,normal,土地,其他,,無,,tp,文山區
48.61,244.34,3.0,2.0,2.0,1.0,4.28e7,175166.0,0.0,0.0,107.86,10.74,13.19,1,normal,房地(土地+建物),華廈(10層含以下有電梯),住家用,有,,tp,文山區
19.93,77.28,2.0,2.0,1.0,1.0,6.2e6,80228.0,0.0,0.0,58.94,2.26,8.11,1,normal,房地(土地+建物),華廈(10層含以下有電梯),住家用,有,,tp,文山區
33.93,87.67,3.0,1.0,2.0,1.0,1.56e7,177940.0,0.0,0.0,87.67,0.0,0.0,1,normal,房地(土地+建物),華廈(10層含以下有電梯),住家用,有,,tp,大安區
31.15,108.01,3.0,2.0,2.0,1.0,1.336e7,123692.0,0.0,0.0,93.2,0.0,14.81,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),工業用,無,,tp,士林區
58.75,97.4,3.0,2.0,2.0,1.0,2.38e7,244353.0,0.0,0.0,97.4,0.0,0.0,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,北投區
1046.09,0.0,0.0,0.0,0.0,1.0,8.7021e7,83187.0,0.0,0.0,0.0,0.0,0.0,0,normal,土地,其他,,無,,tp,士林區
26.86,0.0,0.0,0.0,0.0,1.0,1.82e6,67759.0,0.0,0.0,0.0,0.0,0.0,0,normal,土地,其他,,無,,tp,士林區
21.0,73.94,3.0,0.0,3.0,1.0,1.62e7,219097.0,0.0,0.0,66.51,7.43,0.0,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,北投區
116.0,77.76,3.0,2.0,2.0,1.0,8.1e7,1.041667e6,0.0,0.0,77.76,0.0,0.0,0,normal,房地(土地+建物),透天厝,住家用,無,,tp,松山區
4.34,54.39,1.0,1.0,1.0,1.0,1.42e7,261077.0,0.0,0.0,30.89,1.46,3.54,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),住家用,有,,tp,松山區
20.14,158.39,0.0,0.0,0.0,0.0,3.98e7,251263.0,0.0,0.0,75.72,0.0,3.25,1,normal,房地(土地+建物)+車位,華廈(10層含以下有電梯),商業用,有,升降機械,tp,信義區
0.13,16.49,0.0,0.0,0.0,1.0,2.08e6,71992.5,16.48,2.08e6,0.0,0.0,0.0,1,normal,車位,其他,停車場,有,坡道平面,tp,松山區
31.94,94.31,3.0,2.0,1.0,1.0,2.58e7,273566.0,0.0,0.0,94.31,0.0,0.0,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,信義區
17.41,102.41,2.0,2.0,1.0,1.0,2.45e7,239234.0,9.88,0.0,54.37,4.84,5.81,1,normal,房地(土地+建物)+車位,華廈(10層含以下有電梯),住家用,有,塔式車位,tp,南港區
48.76,129.96,2.0,2.0,2.0,1.0,2.6e7,200062.0,0.0,0.0,54.21,5.28,4.15,1,normal,房地(土地+建物)+車位,華廈(10層含以下有電梯),住家用,無,坡道平面,tp,信義區
8.46,49.23,0.0,0.0,0.0,0.0,1.265e7,256957.0,0.0,0.0,46.19,0.0,0.0,1,normal,房地(土地+建物),華廈(10層含以下有電梯),商業用,有,,tp,中山區
4.56,32.72,1.0,0.0,1.0,1.0,5.445e6,166412.0,0.0,0.0,25.03,0.0,3.13,1,normal,房地(土地+建物),華廈(10層含以下有電梯),住家用,有,,tp,中山區
4.46,32.21,1.0,0.0,1.0,1.0,5.445e6,169047.0,0.0,0.0,24.57,0.0,3.13,1,normal,房地(土地+建物),華廈(10層含以下有電梯),住家用,有,,tp,中山區
36.75,114.6,4.0,2.0,2.0,1.0,2.22e7,193717.0,0.0,0.0,114.6,0.0,0.0,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,松山區
27.7,110.79,3.0,2.0,2.0,1.0,2.168e7,195686.0,0.0,0.0,93.81,0.0,11.76,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,信義區
4.78,59.32,2.0,1.0,1.0,1.0,1.375e7,231794.0,0.0,0.0,42.58,0.0,7.17,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),住家用,有,,tp,松山區
21.25,77.0,3.0,4.0,2.0,1.0,1.0e7,129870.0,0.0,0.0,77.0,0.0,0.0,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,南港區
5.98,54.54,2.0,2.0,2.0,1.0,1.75e7,320865.0,0.0,0.0,32.05,0.72,3.3,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),辦公用,有,,tp,松山區
20.21,61.12,0.0,0.0,1.0,1.0,8.5e6,139071.0,0.0,0.0,56.62,4.5,0.0,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住商用,無,,tp,內湖區
23.45,114.62,3.0,2.0,2.0,1.0,2.758e7,240621.0,0.0,0.0,87.3,0.99,6.25,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),住家用,有,,tp,中山區
58.58,155.56,1.0,2.0,2.0,1.0,3.2e7,205708.0,0.0,0.0,70.08,4.26,9.34,1,normal,房地(土地+建物)+車位,華廈(10層含以下有電梯),商業用,有,坡道平面,tp,內湖區
12.04,86.97,1.0,2.0,1.0,1.0,1.55e7,178222.0,0.0,0.0,34.24,2.68,3.41,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),住家用,有,,tp,中山區
41.02,213.83,4.0,2.0,2.0,1.0,4.18e7,195482.0,0.0,0.0,157.12,0.0,30.75,1,normal,房地(土地+建物),華廈(10層含以下有電梯),住家用,有,,tp,中山區
43.66,197.22,0.0,0.0,0.0,0.0,2.97e7,160154.0,21.14,1.5e6,108.83,0.0,6.92,1,normal,房地(土地+建物)+車位,華廈(10層含以下有電梯),商業用,有,坡道平面,tp,內湖區
3.38,37.86,0.0,0.0,0.0,0.0,5.1e6,134707.0,0.0,0.0,25.83,0.0,4.4,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),住家用,有,,tp,中山區
8.6,44.99,1.0,1.0,1.0,1.0,7.36e6,163592.0,0.0,0.0,31.58,0.0,3.18,1,normal,房地(土地+建物),華廈(10層含以下有電梯),住家用,有,,tp,中山區
8.32,83.26,2.0,1.0,1.0,1.0,2.3e7,276243.0,0.0,0.0,52.04,1.43,2.54,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),住家用,有,,tp,內湖區
9.35,95.06,0.0,1.0,1.0,1.0,1.0066e7,105891.0,0.0,0.0,58.87,9.51,7.06,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),商業用,有,,tp,萬華區
3.12,33.19,0.0,0.0,0.0,0.0,4.8e6,144622.0,0.0,0.0,22.81,0.0,3.21,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),住家用,有,,tp,大同區
9.5,28.63,2.0,1.0,1.0,1.0,3.476578e6,121431.0,0.0,0.0,24.41,0.0,4.21,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,萬華區
4.0,41.37,1.0,0.0,1.0,1.0,5.65e6,136572.0,0.0,0.0,25.87,4.56,0.0,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),住家用,有,,tp,大同區
25.72,125.64,2.0,1.0,2.0,1.0,2.2e7,175103.0,10.1,0.0,60.84,0.44,5.45,1,normal,房地(土地+建物)+車位,華廈(10層含以下有電梯),住家用,無,升降機械,tp,大同區
14.42,61.08,2.0,1.0,1.0,1.0,1.0e7,163720.0,0.0,0.0,31.54,0.0,6.08,1,normal,房地(土地+建物),華廈(10層含以下有電梯),住家用,無,,tp,大同區
32.24,236.88,2.0,2.0,2.0,1.0,3.51e7,148176.0,43.71,0.0,118.39,1.41,16.36,1,normal,房地(土地+建物)+車位,住宅大樓(11層含以上有電梯),住家用,有,坡道平面,tp,文山區
4.12,40.5,1.0,1.0,1.0,1.0,1.358e7,335309.0,0.0,0.0,20.5,0.0,6.04,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),住家用,有,,tp,中正區
10.49,25.63,1.0,0.0,1.0,1.0,4.5e6,175575.0,0.0,0.0,24.0,0.0,1.63,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),,無,,tp,中正區
199.0,0.0,0.0,0.0,0.0,1.0,720000.0,3618.0,0.0,0.0,0.0,0.0,0.0,0,normal,土地,其他,,無,,tp,文山區
54.5,0.0,0.0,0.0,0.0,1.0,1.2e7,220183.0,0.0,0.0,0.0,0.0,0.0,0,normal,土地,其他,,無,,tp,文山區
2.42,38.76,0.0,0.0,0.0,1.0,2.5e6,71992.5,38.76,2.5e6,0.0,0.0,0.0,1,normal,車位,其他,,有,坡道平面,tp,萬華區
6.62,32.56,1.0,1.0,1.0,1.0,7.5e6,230344.0,0.0,0.0,18.83,2.05,0.0,1,normal,房地(土地+建物),華廈(10層含以下有電梯),住家用,無,,tp,大同區
35.67,80.67,2.0,1.0,1.0,1.0,8.0e6,99169.0,0.0,0.0,80.67,0.0,0.0,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,萬華區
10.86,186.5,3.0,1.0,2.0,1.0,2.11e7,113137.0,37.02,0.0,79.0,13.5,7.68,1,normal,房地(土地+建物)+車位,住宅大樓(11層含以上有電梯),住家用,有,坡道平面,tp,萬華區
30.25,83.56,0.0,0.0,2.0,1.0,2.25e7,269268.0,0.0,0.0,83.56,0.0,0.0,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,萬華區
16.77,125.39,4.0,2.0,2.0,1.0,3.08e7,245634.0,0.0,0.0,91.88,0.0,11.45,1,normal,房地(土地+建物),華廈(10層含以下有電梯),住家用,有,,tp,中正區
17.38,126.76,3.0,2.0,2.0,1.0,1.512e7,119281.0,0.0,0.0,100.63,0.0,21.1,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),其他,有,,tp,萬華區
5.23,56.68,2.0,1.0,1.0,1.0,1.05e7,185251.0,0.0,0.0,30.34,1.96,3.68,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),商業用,有,,tp,中山區
12.0,145.47,1.0,2.0,1.0,1.0,2.75e7,189042.0,39.18,0.0,64.71,0.0,5.14,1,normal,房地(土地+建物)+車位,住宅大樓(11層含以上有電梯),住家用,有,坡道平面,tp,中山區
24.52,78.61,3.0,2.0,1.0,1.0,4.4e6,55973.0,0.0,0.0,71.68,0.0,6.93,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,內湖區
81.22,0.0,0.0,0.0,0.0,1.0,5.89613e6,72595.0,0.0,0.0,0.0,0.0,0.0,0,normal,土地,其他,,無,,tp,信義區
33.5,98.52,3.0,2.0,1.0,1.0,1.826e7,185343.0,0.0,0.0,89.2,0.0,9.32,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,信義區
34.55,150.93,3.0,2.0,2.0,1.0,2.9e7,192142.0,0.0,0.0,114.91,0.0,13.12,1,normal,房地(土地+建物),華廈(10層含以下有電梯),住家用,無,,tp,信義區
9.13,30.36,0.0,0.0,0.0,1.0,1.6e6,71992.5,30.35,1.6e6,0.0,0.0,0.0,1,normal,車位,其他,見使用執照,有,坡道平面,tp,內湖區
16.28,128.82,3.0,2.0,2.0,1.0,3.288e7,255240.0,0.0,0.0,82.6,0.0,10.1,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),商業用,有,,tp,信義區
60.5,122.02,6.0,0.0,2.0,1.0,2.105e7,172513.0,0.0,0.0,105.92,0.0,16.1,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,松山區
22.49,230.53,3.0,0.0,0.0,1.0,4.3e7,186527.0,0.0,0.0,126.64,0.0,8.46,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),商業用,有,,tp,信義區
50.19,212.5,3.0,2.0,3.0,1.0,3.28e7,175956.0,36.33,1.8e6,152.26,1.0,15.15,1,normal,房地(土地+建物)+車位,華廈(10層含以下有電梯),住家用,有,升降平面,tp,北投區
134.81,0.0,0.0,0.0,0.0,1.0,1.0e7,74178.0,0.0,0.0,0.0,0.0,0.0,0,normal,土地,其他,,無,,tp,士林區
27.92,94.34,3.0,2.0,1.0,1.0,1.46e7,154759.0,0.0,0.0,81.19,0.0,13.15,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,士林區
149.0,255.45,4.0,5.0,4.0,1.0,4.1e7,160501.0,0.0,0.0,151.1,86.85,17.5,0,outlier,房地(土地+建物)+車位,透天厝,住家用,無,其他,tp,北投區
14.33,23.86,0.0,0.0,0.0,0.0,4.2e6,176027.0,0.0,0.0,23.87,0.0,0.0,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,北投區
9.37,57.9,0.0,0.0,0.0,0.0,7.7e6,132988.0,0.0,0.0,29.8,1.42,5.34,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),住家用,有,,tp,北投區
2.61,32.81,0.0,0.0,0.0,0.0,4.65e6,141725.0,0.0,0.0,23.31,0.0,6.5,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),住家用,有,,tp,北投區
4.09,0.0,0.0,0.0,0.0,1.0,404383.0,98871.0,0.0,0.0,0.0,0.0,0.0,0,normal,土地,其他,,無,,tp,大安區
26.8,93.23,3.0,2.0,1.0,1.0,2.45e7,262791.0,0.0,0.0,79.63,0.0,13.6,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,大安區
